ISBN,freq_R,freq_G,freq_B,mean_R,mean_G,mean_B,median_R,median_G,median_B,dominant_R,dominant_G,dominant_B
1853685836,153.83235900962862,141.36124484181568,119.65354195323246,98.25949261317746,123.30139764511007,118.53251633185121,85.0299314821493,141.36124484181568,119.65354195323246,63,61,52
1853712620,41.29564930784443,73.20599868160843,54.17292902658756,125.12165124735775,139.34935908150652,123.85207745658381,120.89368706429124,139.57591014717272,126.81196746707978,113,125,112
1853714429,44.8896305125149,184.8523241954708,213.32502979737782,101.38950043063308,182.90058504354135,197.7230689080618,89.86994146093153,184.8523241954708,213.32502979737782,41,178,204
1853715344,69.26311849689348,56.72295830526237,55.89437832173067,135.14188231937027,121.49687434090575,117.43420428662,131.92672998643147,117.0737222976029,113.33649932157395,74,61,60
1853755001,29.970105124835744,37.83815155497153,40.94261936049058,130.6371665332389,118.12697051222771,109.64251838168971,123.99189627228525,110.71150729335494,100.51269584008644,220,215,203
1854109162,103.04239170677526,100.85005553498704,95.37134394668641,149.40303299766356,148.867840627057,141.93028592087472,146.70510983763134,144.72277936962752,137.65878701050622,133,135,129
1854716026,251.8950526573598,250.621969140338,251.50012245897625,150.10927602107282,117.79859784843636,143.24111498582525,136.16791584483892,118.77412398921832,148.81754549696686,136,52,103
1854873202,89.594291779691,59.4268192003774,105.88972756221253,137.86358312559645,110.40460087298686,120.30158962806289,148.66657488986783,113.72028766086298,105.88972756221253,91,62,96
1854873520,29.837750768780204,28.54473568604481,25.852540635524967,109.98176183533499,110.00035226400765,113.57758434441773,91.3216941480763,104.11154219204656,134.74846427416747,42,43,45
1854878867,19.285673570207106,18.042466273988218,15.703021090632719,135.47150888399796,104.7856292938892,84.84528224308342,154.22014123426467,95.81086889775867,54.185753761129874,42,31,25
1855380765,28.286988618886497,16.380908438429202,14.82323387675587,146.3173747441341,101.74252784911906,87.19571531145661,182.05833646970268,73.0652401929935,55.78980490874764,214,137,113
1855382288,63.10193062827225,48.60602094240838,38.314299738219894,116.60566824699713,88.9850500631812,72.97353178522692,109.39318885448917,80.97705336004371,65.88435621926789,59,45,36
1856274713,6.072730179028133,5.720268542199489,5.319852941176471,107.60912649872417,74.53750090987003,79.01787676637093,109.67130109981323,56.6058091286307,54.691167753408415,38,41,39
1856499693,173.69137645107796,170.30364842454395,170.81310116086235,163.65683001959513,127.15378997553228,130.12232992256503,173.69137645107796,123.09079283887468,124.57365728900255,189,188,188
1856978311,222.49722618481533,141.9172610556348,72.08416547788873,181.66523315625312,168.3791235264083,152.6329484628787,170.50681265206813,183.751968503937,207.9275127373784,192,204,205
1857970098,133.601258953766,113.43889733014977,74.61818971130887,110.46270921149642,89.18178068135884,61.13423267019232,117.63056044232219,94.39532545865795,58.209600402111086,118,92,56
1857976576,16.036637931034484,12.317169540229886,7.255268199233717,137.85329219513284,89.96802221716891,42.75462268693108,171.9264934488119,56.9957805907173,23.031071983428276,212,133,62
1858051649,127.7147411045059,154.23322133195487,149.39028172654432,75.69884125209549,86.52346443973305,85.17331497241912,83.10076923076923,91.16461538461539,90.67153846153846,123,151,144
1858289009,57.849302200751474,56.880300590445515,139.32045088566827,120.40409810259737,115.49584273391602,123.90152447315359,103.57255244755245,83.95498251748252,134.95848316443283,66,63,132
1858543770,101.10814113334352,73.78738353444325,58.75271116541928,148.64567776621485,120.08251626507135,101.51962720533403,142.83775264231411,106.30094567031337,83.59651399962915,109,80,64
1858546818,242.40420315236426,242.38797431406888,239.48488032691185,193.67615397535562,171.28902676709168,140.75882852553272,204.6229845626072,193.97735849056605,153.87057991513436,226,222,216
1858685648,36.744854600982606,34.49920329305537,36.770880361173816,82.02958550981018,77.19266769068045,75.32897970968013,75.63842826243692,67.35976928622927,58.185291997116074,41,39,39
1858686253,31.1875400726651,35.11466125240436,138.7070955332336,153.83065603537398,115.68795708740929,98.07079011548822,180.75259515570934,104.38847583643123,81.31102850061959,227,186,49
1858817102,197.56549008168028,134.13885647607935,110.65635939323221,161.35724460714567,124.43511062123082,108.71845533390349,150.12546399406088,134.13885647607935,110.65635939323221,170,115,96
1859606520,154.09557652248498,75.09704693052322,51.38880039210881,121.11868126140116,105.52134115268969,104.97806274759998,153.76639892904953,75.09704693052322,63.370080321285144,32,29,36
1860118518,251.38650987353006,245.34280008875083,250.95828710894165,171.5097274978839,141.77531934389958,108.46666965152875,171.32587357675698,128.36962106615286,58.49647116086639,242,236,236
1860119107,226.82971051818276,56.73503657154631,8.205830843721026,170.72286243694325,92.92185221156778,74.00959896409485,189.7852545348157,56.73503657154631,8.4825240441004,35,13,9
1860399517,191.66137482140022,37.30258771233529,39.533418002857594,132.61739814262341,126.41250825420039,101.28821105297145,176.1319871952721,149.6695652173913,94.56757827982561,213,180,48
1860465536,39.21779503629917,40.564241094040185,36.42816140469357,136.73610695979468,101.09417437205899,92.90063464824398,134.69480065283284,85.30677635851916,79.09092877246157,65,67,62
1861002238,208.5665303176131,208.61152550529354,211.64232435033685,171.14118835720723,125.43019733692009,118.56746266458485,189.3552512789648,146.5704347826087,92.14217557251908,195,194,197
1861003021,191.38140196585618,7.545913088463529,63.2002069322297,179.89967672951718,137.84654708758313,107.20403539295289,191.38140196585618,151.49955502818156,89.63245510551842,157,49,79
1861874790,146.7469290898939,174.29508654383025,152.57063093243997,167.9549964601268,183.54858436403913,166.6097841037253,172.07342430149447,193.77907732293698,174.66341780376868,153,179,158
1862043523,170.36492354162735,75.44968850292618,136.44326977534453,139.64764894875256,131.74136495930424,113.3181451367653,170.36492354162735,145.0470914127424,136.44326977534453,24,91,76
1862053162,193.4012158054711,184.9375211077339,185.12681526511315,182.58469411761428,172.9539479931998,170.7211468914376,193.4012158054711,184.9375211077339,185.12681526511315,208,201,197
1862083908,15.468273092369477,2.42714859437751,54.45991967871486,133.63682369469376,99.70886620971893,88.59904704811679,150.4183348498635,69.3787341772152,60.8906329113924,29,19,57
1862300372,12.923570811211261,130.882948512162,184.73342387949128,110.15347815031437,137.7743927352699,136.28743245063427,107.8964639321075,141.3140028288543,172.22263083451202,223,201,189
1863024174,221.59778859809293,197.79082978291743,121.60549807263136,177.8649037272929,158.47793387130537,119.35398939450313,193.74675324675326,169.0768967874231,118.1179683233206,198,177,124
1863736522,237.10493827160494,200.4314489928525,70.10558804418453,135.5093604438389,133.07324715779882,100.9910100300753,153.721352536005,111.00153893505694,70.10558804418453,33,61,86
1864470801,237.29477140692094,237.7917403384693,236.96867895933318,197.24659483832144,182.6118541243381,153.17881986379172,224.0425722321657,208.41052088705518,116.88379646337063,173,141,92
1864502223,29.437199556267718,29.714902009121165,33.329964254899544,138.19112938815528,144.55916988420927,161.116949386448,151.6970983722576,162.08315640481246,193.05874026893136,37,39,48
1864503084,80.05719139297848,90.81851642129105,142.79402604756513,146.36853987386456,126.42256767921245,150.6425173599649,97.4317568782593,95.80092592592592,142.79402604756513,83,103,135
1864503750,72.26472937886959,88.59596564809267,148.76892350709008,135.757196875333,94.11472482272268,102.5511812997765,102.84148727984345,70.38433559650825,84.76770126091174,72,86,145
1864503769,64.45218651211802,56.36788724973656,79.43914646996839,148.4629394415481,110.63635057192548,104.18328884495233,159.9751479289941,110.84507462686567,79.43914646996839,230,141,104
1869413547,4.6898187683840975,95.4201537147737,38.4482398709555,35.70873143511386,78.71009895288996,36.1981777354129,24.016629357211386,91.59833564493759,38.4482398709555,16,89,38
1870041364,54.41319751992914,51.019486271036314,33.851638618246234,145.72845229385172,109.56266468631739,97.47480493523899,154.1463469803212,99.10754473344402,83.4916067146283,70,68,52
1871592321,31.26988749172733,32.739774983454666,31.94559894109861,128.07363997844263,129.3384937864279,129.87109678962213,122.96849189354543,124.23493423065158,124.15539920464974,47,48,48
1873982976,236.59903450234276,228.7928439585404,122.38520516825217,152.84918116580647,144.58608643412327,62.617549953455445,174.12387442200048,166.34412265758093,54.20214581809315,209,202,103
1874166188,153.12471024571164,174.63622314943595,204.64673157162727,144.93676466303054,147.4978318492934,157.59941098628573,153.12471024571164,139.23027718550105,183.96934968017058,133,157,187
1875137750,248.97463090039508,248.73674360573924,244.27105427323767,206.9624979477955,199.63281833741445,171.2557094203356,199.96687072380266,196.81616226658082,187.49871216999355,233,231,218
1875657436,172.66023544800524,166.398790058862,155.20634401569654,125.70541104598897,102.95909272949663,98.88065484940299,121.13232104121475,95.3226843480008,95.17761703837654,121,109,104
1876175702,80.9680015328607,88.5069936769496,85.77639394520023,122.72334502909393,128.24254391121664,125.6901833766223,115.6950103950104,125.42390852390852,124.73866943866943,78,86,84
1877004057,148.24300014507472,141.56898302625854,136.85042797040475,131.14498638724157,125.12401924473775,132.604758055621,140.2844486631862,141.56898302625854,136.85042797040475,147,145,164
1877733075,253.20387445282668,253.24876594952036,202.2847164012294,158.6232019216074,181.92069693527375,172.0967369313966,171.19873046875,187.19287109375,178.43994140625,244,246,207
1878239937,238.71344221105528,250.11231155778896,251.97236180904522,141.90961860210322,154.03439554971388,175.36505916955178,135.55629984051038,151.61594896331738,194.5090909090909,211,226,237
1878346407,46.42319704713231,29.912549687677455,33.652328222600794,143.20914875330251,124.49261829838511,123.18338961250602,172.59492656875835,97.61895861148197,119.37514175550011,228,192,175
1878448013,22.424552964550873,21.259437415037123,19.615915507685873,135.97584739090402,124.69806283133748,104.30806567445222,127.07302709069494,113.67078916372202,85.04946996466431,225,217,183
1878702807,94.77822286962855,92.82665695557174,68.06609613983977,121.3430950671437,120.8561126369633,111.75354053960254,99.24701986754967,135.85993377483445,96.03543390621685,64,71,57
1879181215,46.66221159257175,79.80754079909961,71.90151941474394,102.94041641600393,128.2078867507849,120.44882413183336,80.01126633618748,125.01697461318912,96.89800210304942,44,71,62
1879682699,172.09001267784194,146.34948584307648,161.767009437949,185.0504585163688,144.07342004848005,118.15612389740159,208.52607273426977,146.34948584307648,73.05855443732845,180,145,155
1879682745,155.96982020547946,67.66791523972603,43.053082191780824,121.78763130059875,119.93472875601705,120.14209148848515,143.42139534883722,121.92629296995975,114.77457364341085,132,75,50
1879706938,66.56849840956455,77.76395744214105,116.71361193375014,138.77361501315806,107.981792286253,80.90760462106971,161.2846869712352,77.76395744214105,38.57191201353638,41,44,66
1880000636,105.78839785314605,101.70583533173462,134.59598035857027,112.12106637711636,112.92059398864652,138.28097841651584,105.78839785314605,101.70583533173462,134.59598035857027,83,87,122
1880141167,251.2864808887215,251.1835812464696,251.29420071549615,219.48791024512457,217.94250317708742,221.3391084486703,240.89916575988394,240.6184258251723,241.01595937613348,241,240,241
1880284545,18.304795270418218,14.536457192905628,17.528684037661485,137.049358529475,89.98924920395004,85.57602320361245,144.0039107430412,79.5272601794341,77.90867264780309,32,21,24
1880684586,30.1533926852743,29.470524542829644,33.24566891241579,109.93409154792323,96.35267462042859,89.96410782149152,114.51350024545901,92.57230915125652,66.1943894389439,46,44,51
1881409287,8.15114709851552,50.72514619883041,85.222334682861,87.76676857915423,111.88988505521411,130.48468296575243,72.49263818489018,95.13034033309197,115.30050687907314,32,66,93
1881474038,13.91384132614776,120.5144279964527,149.94399345112217,130.88283258842827,154.29860677798413,167.20017351707438,142.4170196380439,120.5144279964527,149.94399345112217,24,119,146
1881554031,245.17000470145746,245.80112834978843,245.30982604607428,124.33347064795603,113.75357144239824,119.02368383550643,114.46050670640835,105.37444113263786,92.81333830104322,230,231,231
1882593766,139.78868286445012,93.46499360613811,22.837915601023017,155.77380306508866,129.90199663637023,60.08695135307744,159.5154791154791,131.66273546273547,44.823587223587225,152,121,44
1883011140,36.251967397414276,32.09654300168634,33.45383642495784,112.3478453468357,108.85346950484374,110.9931333803211,102.72351662006834,94.35166200683442,101.98198198198199,34,29,32
1883013348,226.3677034512143,205.1884675472234,177.48459025706575,163.646803735986,143.2533158562314,139.56041218934485,152.135593220339,146.98394290811774,148.28813559322035,217,205,189
1883214246,18.868773946360154,11.94808429118774,7.876628352490421,134.56803946097017,111.05614276580916,97.41956466925765,147.62183679272107,104.76883707705431,70.56923514358829,50,31,17
