User-ID,Location,Age,Country,Age-Group
96714,"ponte vedra, festa da l�ngua, galiza",141.0,galiza,14
96744,"jerez de la frontera, cadiz, spain",34.0,spain,3
96771,"springfield, virginia, usa",43.0,usa,4
96776,"winston salem, north carolina, usa",28.0,usa,2
96869,"sevilla, sevilla, spain",28.0,spain,2
96913,"grand prairie, texas, usa",25.0,usa,2
96954,"salem, oregon, usa",45.0,usa,4
96970,"minneapolis, minnesota, usa",42.0,usa,4
97021,"san francisco, california, usa",26.0,usa,2
97025,"elizabeth city, north carolina, usa",13.0,usa,1
97099,"cambridge, massachusetts, usa",23.0,usa,2
97179,"ryde, isle of wight, united kingdom",40.0,united kingdom,4
97198,"waynesboro, va, usa",37.0,usa,3
97290,"londonderry, new hampshire, usa",24.0,usa,2
97324,"costa de caparica, lisbon, portugal",29.0,portugal,2
97469,"berkeley, california, usa",32.0,usa,3
97486,"stuttgart, baden-wuerttemberg, germany",38.0,germany,3
97598,"bielefeld, nordrhein-westfalen, germany",43.0,germany,4
97694,"vancouver, british columbia, canada",25.0,canada,2
97754,"schenectady, new york, usa",46.0,usa,4
97800,"m�nchen, bayern, germany",28.0,germany,2
97807,"link�ping, �sterg�tland, sweden",37.0,sweden,3
97833,"nijmegen, gelderland, netherlands",23.0,netherlands,2
97848,"traverse city, michigan, usa",40.0,usa,4
97906,"alexandria, virginia, usa",29.0,usa,2
97945,"omaha, nebraska, usa",34.0,usa,3
98023,"elsmere, kentucky, usa",43.0,usa,4
98026,"yarmouth, nova scotia, canada",40.0,canada,4
98132,"k�ln, nordrhein-westfalen, germany",33.0,germany,3
98159,"vancouver, british columbia, canada",56.0,canada,5
98202,"herrischried, baden-wuerttemberg, germany",33.0,germany,3
98263,"north vancouver, british columbia, canada",35.0,canada,3
98297,"espoo, uusimaa, finland",24.0,finland,2
98322,"st. petersburg, florida, usa",40.0,usa,4
98356,"west blocton, alabama, usa",45.0,usa,4
98428,"madrid, madrid, spain",23.0,spain,2
98439,"augsburg, bayern, germany",39.0,germany,3
98440,"yuma, arizona, usa",17.0,usa,1
98484,"west point, new york, usa",18.0,usa,1
98547,"columbia, south carolina, usa",43.0,usa,4
98575,"vancouver, british columbia, canada",58.0,canada,5
98647,"selayang, selangor, malaysia",26.0,malaysia,2
98655,"st. petersburg, florida, usa",70.0,usa,7
98656,"thun, bern, switzerland",30.0,switzerland,3
98686,"norfolk, virginia, usa",32.0,usa,3
98707,"mainz, rheinland-pfalz, germany",35.0,germany,3
98723,"cincinnati, ohio, usa",29.0,usa,2
98741,"fairbanks, alaska, usa",30.0,usa,3
98758,"calgary, alberta, canada",25.0,canada,2
98783,"richboro, pennsylvania, usa",30.0,usa,3
98787,"melbourne, victoria, australia",26.0,australia,2
98904,"billings, montana, usa",28.0,usa,2
99001,"griesheim, hessen, germany",14.0,germany,1
99032,"white plains, new york, usa",25.0,usa,2
99108,"madrid, madrid, spain",24.0,spain,2
99268,"redmond, washington, usa",42.0,usa,4
99312,"apple valley, minnesota, usa",28.0,usa,2
99314,"toronto, ontario, canada",24.0,canada,2
99347,"muskegon, michigan, usa",30.0,usa,3
99390,"hyde, england, united kingdom",24.0,united kingdom,2
99395,"schleswig, schleswig-holstein, germany",23.0,germany,2
99434,"edinburgh, scotland, united kingdom",32.0,united kingdom,3
99441,"seattle, washington, usa",33.0,usa,3
99469,"madrid, madrid, spain",30.0,spain,3
99528,"bournemouth, dorset, united kingdom",39.0,united kingdom,3
99630,"framingham, massachusetts, usa",24.0,usa,2
99641,"gainesville, florida, usa",35.0,usa,3
99719,"aachen, nordrhein-westfalen, germany",26.0,germany,2
99738,"moers, nordrhein-westfalen, germany",36.0,germany,3
99955,"lockport, new york, usa",14.0,usa,1
99996,"toronto, ontario, canada",43.0,canada,4
100009,"victoria, british columbia, canada",49.0,canada,4
100088,"burnley, england, united kingdom",26.0,united kingdom,2
100119,"college park, maryland, usa",27.0,usa,2
100188,"herdecke, nordrhein-westfalen, germany",34.0,germany,3
100227,"tehran, tehran, iran",36.0,iran,3
100251,"chapel hill, north carolina, usa",43.0,usa,4
100264,"brunswick, ohio, usa",37.0,usa,3
100459,"bay area, california, usa",38.0,usa,3
100482,"granollers, catalunya, spain",22.0,spain,2
100546,"los osos, california, usa",34.0,usa,3
100578,"dublin, co. dublin, ireland",46.0,ireland,4
100590,"chicago, illinois, usa",27.0,usa,2
100644,"heilbronn, baden-wuerttemberg, germany",26.0,germany,2
100648,"london, england, united kingdom",54.0,united kingdom,5
100782,"london, england, united kingdom",30.0,united kingdom,3
100783,"buxton, maine, usa",44.0,usa,4
100815,"vancouver, british columbia, canada",30.0,canada,3
100822,"tenafly, new jersey, usa",54.0,usa,5
100832,"london, england, united kingdom",28.0,united kingdom,2
100846,"plainfield, illinois, usa",39.0,usa,3
100906,"seattle, washington, usa",34.0,usa,3
101035,"san antonio, texas, usa",33.0,usa,3
101081,"kota bharu, kelantan, malaysia",18.0,malaysia,1
101135,"baden, aargau, switzerland",17.0,switzerland,1
101172,"montreal, quebec, canada",22.0,canada,2
101209,"ft huachuca, arizona, usa",44.0,usa,4
101214,"minden, ontario, canada",46.0,canada,4
101234,"budapest, pest megye, hungary",44.0,hungary,4
101305,"milwaukee, wisconsin, usa",29.0,usa,2
101336,"miami, florida, usa",41.0,usa,4
101513,"falls church, virginia, usa",39.0,usa,3
101550,"villa ballester, buenos aires, argentina",29.0,argentina,2
101554,"los angeles, california, usa",28.0,usa,2
101606,"niagara falls, ontario, canada",32.0,canada,3
101666,"wien, wien, austria",49.0,austria,4
101667,"hamburg, hamburg, germany",30.0,germany,3
101668,"stuttgart, baden-wuerttemberg, germany",151.0,germany,15
101681,"firenze, toscana, italy",35.0,italy,3
101696,"winthrop harbor, illinois, usa",25.0,usa,2
101704,"innsbruck, tirol, austria",32.0,austria,3
101796,"college station, texas, usa",59.0,usa,5
101851,"keizer, oregon, usa",29.0,usa,2
101876,"nicholasville, kentucky, usa",38.0,usa,3
101882,"harrodsburg, kentucky, usa",18.0,usa,1
102029,"poughkeepsie, new york, usa",44.0,usa,4
102158,"m�nchen, bayern, germany",32.0,germany,3
102164,"stuttgart, baden-wuerttemberg, germany",44.0,germany,4
102196,"gronau (leine), niedersachsen, germany",28.0,germany,2
102227,"moritzburg, sachsen, germany",28.0,germany,2
102232,"pittsburgh, pennsylvania, usa",28.0,usa,2
102275,"saint clair, michigan, usa",52.0,usa,5
102322,"selm, nrw, germany",54.0,germany,5
102375,"cwmbran, wales, united kingdom",27.0,united kingdom,2
102399,"los angeles, california, usa",25.0,usa,2
102494,"madrid, madrid, spain",22.0,spain,2
102505,"sleepy hollow, new york, usa",37.0,usa,3
102532,"barcelona, catalunya, spain",59.0,spain,5
102564,"marseilles, illinois, usa",54.0,usa,5
102647,"modesto, california, usa",14.0,usa,1
102702,"honolulu, hawaii, usa",34.0,usa,3
102705,"ottawa, ontario, canada",22.0,canada,2
102798,"merryville, louisiana, usa",38.0,usa,3
102844,"atlanta, georgia, usa",27.0,usa,2
102939,"federal way, washington, usa",47.0,usa,4
102967,"olympia, washington, usa",54.0,usa,5
103024,"columbus, ohio, usa",30.0,usa,3
103107,"heidelberg, baden-wuerttemberg, germany",31.0,germany,3
103150,"wuppertal, nordrhein-westfalen, germany",21.0,germany,2
103265,"madrid, madrid, spain",92.0,spain,9
103281,"ravenna, emilia romagna, italy",39.0,italy,3
103304,"st louis, missouri, usa",44.0,usa,4
103336,"tucson, arizona, usa",55.0,usa,5
103541,"linz, oberoesterreich, austria",24.0,austria,2
103624,"columbia, missouri, usa",53.0,usa,5
103829,"heinsberg, nordrhein-westfalen, germany",24.0,germany,2
104098,"regina, saskatchewan, canada",26.0,canada,2
104113,"springfield, missouri, usa",24.0,usa,2
104144,"florence, alabama, usa",65.0,usa,6
104211,"chattanooga, tennessee, usa",39.0,usa,3
104236,"manila, metro manila, philippines",30.0,philippines,3
104268,"athens, georgia, usa",28.0,usa,2
104289,"krefeld, nordrhein-westfalen, germany",34.0,germany,3
104334,"federal way, washington, usa",65.0,usa,6
104362,"eugene, oregon, usa",45.0,usa,4
104399,"middletown, ohio, usa",29.0,usa,2
104413,"sacramento, california, usa",53.0,usa,5
104429,"brainerd, minnesota, usa",39.0,usa,3
104443,"saint louis, missouri, usa",18.0,usa,1
104489,"madrid, madrid, spain",26.0,spain,2
104527,"galapagar, madrid, spain",19.0,spain,1
104604,"vancouver, bc, canada",36.0,canada,3
104657,"cave creek, arizona, usa",25.0,usa,2
104665,"altoona, iowa, usa",30.0,usa,3
104812,"woodstock, maryland, usa",19.0,usa,1
104880,"madison, wisconsin, usa",21.0,usa,2
105028,"kuala lumpur, federal territory, malaysia",22.0,malaysia,2
105054,"edmonton, alberta, canada",29.0,canada,2
105058,"north york, ontario, canada",32.0,canada,3
105098,"ostfildern, baden-wuerttemberg, germany",19.0,germany,1
105108,"st. louis, missouri, usa",35.0,usa,3
105137,"st petersburg, florida, usa",48.0,usa,4
105175,"frankfurt, hessen, germany",28.0,germany,2
105187,"la chapelle sur erdre, loire atlantique, france",53.0,france,5
105214,"pittsburgh, pennsylvania, usa",34.0,usa,3
105221,"la mesa, california, usa",15.0,usa,1
105227,"m�xico, d.f., disrito federal, mexico",23.0,mexico,2
105313,"minneapolis, minnesota, usa",34.0,usa,3
105332,"fargo, north dakota, usa",57.0,usa,5
105374,"montreal, quebec, canada",25.0,canada,2
105476,"zaragoza, arag�n, spain",22.0,spain,2
105517,"calgary, alberta, canada",28.0,canada,2
105627,"london, ontario, canada",23.0,canada,2
105677,"hamburg, hamburg, germany",36.0,germany,3
105795,"elche, alicante, spain",24.0,spain,2
105840,"madrid, madrid, spain",19.0,spain,1
105937,"tampa, florida, usa",27.0,usa,2
105956,"vancouver, british columbia, canada",30.0,canada,3
105968,"anchorage, alaska, usa",41.0,usa,4
105979,"oakland, california, usa",26.0,usa,2
106007,"santa rosa, california, usa",29.0,usa,2
106086,"austin, texas, usa",9.0,usa,0
106131,"lorton, virginia, usa",32.0,usa,3
106173,"olsberg, aargau, switzerland",40.0,switzerland,4
106179,"barcelona, barcelona, spain",23.0,spain,2
106225,"chicago, illinois, usa",38.0,usa,3
106273,"paducah, kentucky, usa",28.0,usa,2
106534,"pratteln, baselland, switzerland",18.0,switzerland,1
106538,"ypsilanti, michigan, usa",44.0,usa,4
106725,"littlestown, pennsylvania, usa",36.0,usa,3
106803,"almeria, andalucia, spain",22.0,spain,2
106816,"independence, missouri, usa",57.0,usa,5
106849,"dunkirk, indiana, usa",39.0,usa,3
106895,"indianapolis, indiana, usa",29.0,usa,2
106936,"hamilton, ontario, canada",48.0,canada,4
106988,"san diego, california, usa",52.0,usa,5
107021,"indianapolis, indiana, usa",45.0,usa,4
107044,"adelaide, south australia, australia",24.0,australia,2
107196,"bonn, nordrhein-westfalen, germany",32.0,germany,3
107234,"perth, western australia, australia",38.0,australia,3
107244,"appleton, wisconsin, usa",50.0,usa,5
107270,"braunschweig, niedersachsen, germany",38.0,germany,3
107301,"west kensington, london, united kingdom",31.0,united kingdom,3
107326,"denver, colorado, usa",28.0,usa,2
107414,"ourense, ourense, spain",27.0,spain,2
107453,"chunchula, alabama, usa",18.0,usa,1
107510,"lisboa, lisboa, portugal",27.0,portugal,2
107581,"madrid, madrid, spain",35.0,spain,3
107592,"plano, texas, usa",34.0,usa,3
107645,"rub�, barcelona, spain",24.0,spain,2
107718,"los angeles, california, usa",28.0,usa,2
107921,"virginia beach, virginia, usa",47.0,usa,4
108005,"greenfield, wisconsin, usa",29.0,usa,2
108017,"quart de poblet, comunidad valenciana, spain",40.0,spain,4
108044,"berlin, berlin, germany",26.0,germany,2
108155,"indianapolis, indiana, usa",29.0,usa,2
108243,"canton, ga, usa",14.0,usa,1
108285,"appleton, wisconsin, usa",22.0,usa,2
108352,"rochester, michigan, usa",37.0,usa,3
108379,"toronto, ontario, canada",39.0,canada,3
108392,"mountain view, california, usa",34.0,usa,3
108485,"roseburg, oregon, usa",32.0,usa,3
108593,"linz, oberoesterreich, austria",29.0,austria,2
108685,"ottawa, ontario, canada",31.0,canada,3
108687,"cerdanyola del valles, barcelona, spain",28.0,spain,2
108726,"eivissa, illes balears, spain",29.0,spain,2
108752,"fort polk, louisiana, usa",31.0,usa,3
108753,"san jose, california, usa",48.0,usa,4
108763,"charlottetown, prince edward island, canada",36.0,canada,3
108773,"�l m�dano, santa cruz de tenerife, canary islands, spain",57.0,spain,5
108950,"voorhees, new jersey, usa",43.0,usa,4
109013,"virginia beach, virginia, usa",39.0,usa,3
109040,"caen, normandie, france",26.0,france,2
109049,"west concord, minnesota, usa",34.0,usa,3
109107,"orange, california, usa",19.0,usa,1
109223,"olten, solothurn, switzerland",31.0,switzerland,3
109247,"barcelona, catalunya, spain",47.0,spain,4
109403,"windsor, ontario, canada",27.0,canada,2
109410,"carouge, geneva, switzerland",24.0,switzerland,2
109427,"singapore, singapore, singapore",37.0,singapore,3
109461,"oklahoma city, oklahoma, usa",30.0,usa,3
109491,"brentwood, california, usa",40.0,usa,4
109574,"edmonton, alberta, canada",50.0,canada,5
109605,"renton, washington, usa",31.0,usa,3
109741,"braunschweig, niedersachsen, germany",26.0,germany,2
109779,"arab, alabama, usa",25.0,usa,2
109901,"sydney, new south wales, australia",59.0,australia,5
109949,"durham, england, united kingdom",50.0,united kingdom,5
109971,"noblesville, indiana, usa",71.0,usa,7
110029,"norwich, england, united kingdom",27.0,united kingdom,2
110040,"philadelphia, pennsylvania, usa",23.0,usa,2
110076,"toronto, ontario, canada",52.0,canada,5
110110,"penetanguishene, ontario, canada",25.0,canada,2
110214,"baltimore, maryland, usa",45.0,usa,4
110267,"montreal, quebec, canada",39.0,canada,3
110359,"emlenton, pennsylvania, usa",65.0,usa,6
110361,"san diego, california, usa",29.0,usa,2
110382,"brooklyn, new york, usa",35.0,usa,3
110406,"buffalo, new york, usa",38.0,usa,3
110440,"fairfax, virginia, usa",29.0,usa,2
110483,"fredericton, new brunswick, canada",30.0,canada,3
110572,"strasbourg, alsace, france",18.0,france,1
110608,"binghamton, new york, usa",22.0,usa,2
110746,"wrexham, wales, united kingdom",59.0,united kingdom,5
110853,"rockaway beach, new york, usa",34.0,usa,3
110912,"milpitas, california, usa",36.0,usa,3
110934,"kirkland, washington, usa",46.0,usa,4
110973,"wiley ford, west virginia, usa",43.0,usa,4
111133,"citrus springs, florida, usa",50.0,usa,5
111190,"belton, texas, usa",53.0,usa,5
111245,"calgary, alberta, canada",37.0,canada,3
111474,"brooklyn, michigan, usa",77.0,usa,7
111637,"tiburon, california, usa",53.0,usa,5
111704,"castricum, noord-holland, netherlands",50.0,netherlands,5
111741,"frankfurt, hessen, germany",31.0,germany,3
111847,"sabine pass, texas, usa",38.0,usa,3
111944,"mannford, oklahoma, usa",23.0,usa,2
111947,"albuquerque, new mexico, usa",30.0,usa,3
112001,"barren springs, virginia, usa",43.0,usa,4
112026,"lakewood, washington, usa",17.0,usa,1
112083,"tucson, arizona, usa",25.0,usa,2
112093,"spencer, indiana, usa",35.0,usa,3
112195,"madrid, yukon territory, spain",33.0,spain,3
112280,"saint  charles, missouri, usa",50.0,usa,5
112401,"brisbane, queensland, australia",49.0,australia,4
112457,"belper, england, united kingdom",41.0,united kingdom,4
112541,"sydney, new south wales, australia",22.0,australia,2
112559,"dallas, texas, usa",37.0,usa,3
112672,"reno, nevada, usa",47.0,usa,4
112709,"stockport, cheshire, england",42.0,england,4
112761,"bronx, new york, usa",29.0,usa,2
112765,"west new york, new jersey, usa",35.0,usa,3
112881,"kitchener, ontario, canada",18.0,canada,1
112953,"davenport, iowa, usa",31.0,usa,3
112979,"hillsboro, oregon, usa",60.0,usa,6
112986,"portland, oregon, usa",68.0,usa,6
113030,"vancouver, british columbia, canada",25.0,canada,2
113270,"evanston, illinois, usa",25.0,usa,2
113292,"yuba city, ca, usa",38.0,usa,3
113334,"calgary, alberta, canada",40.0,canada,4
113364,"santa clara, california, usa",44.0,usa,4
113435,"bratenahl, ohio, usa",49.0,usa,4
113467,"pittsburgh, pennsylvania, usa",37.0,usa,3
113475,"harrisonville, missouri, usa",36.0,usa,3
113531,"caulfield, missouri, usa",63.0,usa,6
113537,"frankfurt am main, hessen, germany",29.0,germany,2
113586,"st. clairsville, ohio, usa",25.0,usa,2
113608,"herzogenaurach, bayern, germany",29.0,germany,2
113612,"m�nchen, bayern, germany",32.0,germany,3
113817,"melbourne, victoria, australia",25.0,australia,2
113904,"baltimore, maryland, usa",31.0,usa,3
113955,"webster, new york, usa",16.0,usa,1
113983,"plano, texas, usa",39.0,usa,3
114078,"amsterdam, noord-holland, netherlands",32.0,netherlands,3
114178,"tokyo, tokyo, japan",30.0,japan,3
114217,"petaling jaya, selangor, malaysia",24.0,malaysia,2
114271,"columbia, south carolina, usa",49.0,usa,4
114279,"london, england, united kingdom",42.0,united kingdom,4
114306,"windsor, ontario, canada",43.0,canada,4
114368,"mechanicsville, maryland, usa",33.0,usa,3
114414,"edinburg, texas, usa",27.0,usa,2
114444,"alexandria, virginia, usa",34.0,usa,3
114446,"cardiff, wales, united kingdom",26.0,united kingdom,2
114544,"antelope, california, usa",35.0,usa,3
114581,"san francisco, california, usa",23.0,usa,2
114629,"terra alta, west virginia, usa",31.0,usa,3
114698,"olympia, washington, usa",81.0,usa,8
114700,"rensselaer, new york, usa",28.0,usa,2
114785,"la crosse, wisconsin, usa",29.0,usa,2
114865,"croydon, victoria, australia",97.0,australia,9
114868,"edmonton, alberta, canada",31.0,canada,3
114988,"temple, texas, usa",37.0,usa,3
115003,"asheville, north carolina, usa",43.0,usa,4
115006,"canberra, australian capital territory, australia",55.0,australia,5
115120,"sherman oaks, california, usa",29.0,usa,2
115224,"miami, florida, usa",25.0,usa,2
115234,"st. peters, missouri, usa",32.0,usa,3
115435,"cincinnati, ohio, usa",30.0,usa,3
115488,"sydney, new south wales, australia",22.0,australia,2
115537,"toronto, ontario, canada",50.0,canada,5
115572,"darlington, south carolina, usa",23.0,usa,2
115589,"frankfurt am main, hessen, germany",44.0,germany,4
115665,"bathurst, new brunswick, canada",30.0,canada,3
115692,"blacksburg, virginia, usa",33.0,usa,3
115751,"yuma, arizona, usa",17.0,usa,1
115841,"hutchinson, kansas, usa",60.0,usa,6
115904,"bolton, lancashire, united kingdom",27.0,united kingdom,2
116005,"london, ontario, canada",28.0,canada,2
116006,"dingolfing, bayern, germany",34.0,germany,3
116122,"glendale heights, illinois, usa",31.0,usa,3
116160,"framingham, massachusetts, usa",39.0,usa,3
116210,"oisterwijk, noord-brabant, netherlands",46.0,netherlands,4
116313,"redmond, washington, usa",35.0,usa,3
116391,"sioux falls, south dakota, usa",50.0,usa,5
